name,category,manufacturer,supplier,unit,pack_size,hsn_code,gst_rate,batch_no,purchase_price,sale_price,mrp_price,quantity,reorder_level,expiry_date
ZAPTRA 12.5MG 10S,,INTUS PHARMACEUTICALS LTD.,,,,3004,12,,223.93,,313.5,,,
ZAPTRA 25 10S,,INTUS PHARMACEUTICALS LTD.,,,,3004,12,,250.71,,351,,,
ZAPTRA LS 12.5 15S,,INTUS PHARMACEUTICALS LTD.,,,,3004,12,,200.89,,281,,,
ZAVAMET 500MG 10TAB,,INTUS PHARMACEUTICALS LTD.,,,,29309040,12,,79.29,,111,,,
"ZAVAMET SR 1000MG 10,S",,INTUS PHARMACEUTICALS LTD.,,,,30049099,12,,74.64,,104.5,,,
ZEN 100 10 TAB,,INTUS PHARMACEUTICALS LTD.,,,,3004,12,,4.65,,6.51,,,
ZEN 200 10 TAB,,INTUS PHARMACEUTICALS LTD.,,,,3004,12,,12.56,,17.58,,,
ZEN RETARD 200 10S,,INTUS PHARMACEUTICALS LTD.,,,,3004,12,,10.88,,15.23,,,
ZEN RETARD 300MG 10S,,INTUS PHARMACEUTICALS LTD.,,,,29309040,12,,32.14,,45,,,
ZEN RETARD 400 10S,,INTUS PHARMACEUTICALS LTD.,,,,2106,12,,37.28,,52.19,,,
ZENOXA 300 10,,INTUS PHARMACEUTICALS LTD.,,,,29309040,12,,96.43,,135,,,
ZEVERT 16 10 TAB,,INTUS PHARMACEUTICALS LTD.,,,,3004,12,,195.71,,274,,,
ZEVERT 8 10 TAB,,INTUS PHARMACEUTICALS LTD.,,,,3004,12,,105.36,,147.5,,,
ZIMIGUT 400 10'S,,INTUS PHARMACEUTICALS LTD.,,,,3004,12,,305,,427,,,
ZIMIGUT 550MG 10,,INTUS PHARMACEUTICALS LTD.,,,,29309040,12,,375.36,,525.5,,,
"ZORYL 4 MG 15,S",,INTUS PHARMACEUTICALS LTD.,,,,30042099,12,,203.75,,285.25,,,
ZORYL M 1 10 TAB,,INTUS PHARMACEUTICALS LTD.,,,,3004,12,,77.86,,109,,,
"ZORYL M FORTE 2 TAB 15,S",,INTUS PHARMACEUTICALS LTD.,,,,3003,12,,184.64,,258.5,,,
ZORYL M2 15,,INTUS PHARMACEUTICALS LTD.,,,,29309040,12,,246.67,,345,,,
"ZORYL M4 FORTE 10,S",,INTUS PHARMACEUTICALS LTD.,,,,3001,12,,211.61,,269.5,,,
ZORYL-1MG 15S,,INTUS PHARMACEUTICALS LTD.,,,,3004,12,,40.44,,56.62,,,
"ZORYL-3 15,S",,INTUS PHARMACEUTICALS LTD.,,,,3001,12,,170.36,,238.5,,,
ZOSERT 100MG TAB 10,,INTUS PHARMACEUTICALS LTD.,,,,3001,12,,135,,189,,,
9 PM EYE DORPS 5 ML,,IPCA LAB. LTD.,,,,3004,5,,465.14,,610,,,
ABS COTTON 25GM 1X16,,IPCA LAB. LTD.,,,,3004,12,,4.52,,20,,,
ACERA FAST 10S,,IPCA LAB. LTD.,,,,3004,12,,46.18,,60,,,
ALKASTONE B6 SY 200ML,,IPCA LAB. LTD.,,,,3004,12,,183,,256.2,,,
ALKASTONE B6 SYP 450ML,,IPCA LAB. LTD.,,,,3004,12,,332.9,,466.05,,,
ALTONIL LS 3,,IPCA LAB. LTD.,,,,3004,12,,76.86,,107.61,,,
AQUASURGE EYE DROPS 10ML,,IPCA LAB. LTD.,,,,3004,12,,98.33,,137.65,,,
AZIBACT 100 SY 15ML,,IPCA LAB. LTD.,,,,3004,12,,37.42,,52.4,,,
AZIBACT 200 SYP 15ML,,IPCA LAB. LTD.,,,,3004,12,,40.92,,57.29,,,
AZIBACT 250 TAB 6S,,IPCA LAB. LTD.,,,,3004,12,,93.15,,130.37,,,
AZIBACT 500 TAB 3S,,IPCA LAB. LTD.,,,,3004,12,,94.29,,131.99,,,
AZITHRAL 200MG SYP 15ML,,IPCA LAB. LTD.,,,,3004,12,,40.92,,57.28,,,
BEPOSURGE EYE DROPS 5ML,,IPCA LAB. LTD.,,,,3004,12,,134.29,,188,,,
BIOCIL-MPS SY 170ML 170ML,,IPCA LAB. LTD.,,,,3004,12,,16.9,,117.8,,,
CALTEN-D TAB 10S,,IPCA LAB. LTD.,,,,3004,12,,56.5,,79.1,,,
CANDID CL CAP 3CAP,,IPCA LAB. LTD.,,,,3004,12,,119.29,,167.5,,,
CINKONA 300 6S,,IPCA LAB. LTD.,,,,3004,5,,41.78,,54.83,,,
CIPCAL-500 15TAB,,IPCA LAB. LTD.,,,,3004,12,,14.67,,95.15,,,
"CTD T 12.5/80MG 10,S",,IPCA LAB. LTD.,,,,3004,12,,201.53,,282.15,,,
CTD T 6.25/40MG 15S,,IPCA LAB. LTD.,,,,3004,12,,164.18,,229.85,,,
CTD-12.5MG 10S,,IPCA LAB. LTD.,,,,3004,12,,94.27,,131.95,,,
CTD-6.25MG TAB 10S,,IPCA LAB. LTD.,,,,3004,12,,88.82,,124.35,,,
"CTD-T AM 12.5/40/5MG 10,S",,IPCA LAB. LTD.,,,,3003,12,,109.26,,152.95,,,
"CTD-T AM 12.5/80/5MG 10,S",,IPCA LAB. LTD.,,,,3003,12,,163.67,,229.15,,,
CTD-T/12.5/40 15S,,IPCA LAB. LTD.,,,,3004,12,,222.25,,311.15,,,
CUTIMAX CREAM 150GM,,IPCA LAB. LTD.,,,,29309040,12,,337.17,,471.55,,,
CUTIMAX CREAM 50GM,,IPCA LAB. LTD.,,,,3004,12,,125.36,,175.5,,,
CUTIMOM-10GM,,IPCA LAB. LTD.,,,,3004,12,,13.31,,170.4,,,
CUTISOFT CREAM 15GM,,IPCA LAB. LTD.,,,,3004,5,,115.81,,152,,,
CYRA LS TAB 10S,,IPCA LAB. LTD.,,,,3004,12,,89.29,,125,,,
D 5% 500ML 500ML,,IPCA LAB. LTD.,,,,3004,12,,16.85,,42.5,,,
DIAREX SYP 100ML,,IPCA LAB. LTD.,,,,3004,12,,58.43,,85,,,
"EASYPYRIN TAB 10,S",,IPCA LAB. LTD.,,,,3004,12,,5.8,,35,,,
EBUXO 40MG 1*10,,IPCA LAB. LTD.,,,,3004,12,,66.39,,92.85,,,
ELTOCIN SYP. 60 ML,,IPCA LAB. LTD.,,,,3004,12,,25.11,,31.39,,,
ENCELIN DM 100/10/500 TAB 10S,,IPCA LAB. LTD.,,,,3004,12,,142.14,,199,,,
EPOSOFT CAP 10'S,,IPCA LAB. LTD.,,,,3004,12,,185.5,,259.7,,,
ETIZOLA PLUS 5MG 10S,,IPCA LAB. LTD.,,,,3004,12,,83.22,,116.5,,,
ETOVA-ER 400 10S,,IPCA LAB. LTD.,,,,3004,12,,137.5,,192.5,,,
ETOVA-P 400 10S,,IPCA LAB. LTD.,,,,3004,12,,66.96,,90,,,
FALCOBA INJ 1ML,,IPCA LAB. LTD.,,,,30049099,12,,42.82,,59.95,,,
FASTCLAV 250MG 10TAB,,IPCA LAB. LTD.,,,,3004,12,,243.5,,340.9,,,
"FASTCLAV 500MG 10,S",,IPCA LAB. LTD.,,,,30049099,12,,685.25,,685.25,,,
FLOATIN 10TAB 10'S,,IPCA LAB. LTD.,,,,3004,12,,24,,32,,,
FOLITRAX 15 INJ 1 ML,,IPCA LAB. LTD.,,,,3004,5,,35.2,,30,,,
FOLITRAX 15MG TAB 10TAB,,IPCA LAB. LTD.,,,,3004,5,,215.98,,283.47,,,
"FOLITRAX 20 MG 4,S",,IPCA LAB. LTD.,,,,30022013,5,,240.38,,315.5,,,
FOLITRAX 20MG INJ 1ML,,IPCA LAB. LTD.,,,,3004,5,,115.9,,152.1,,,
FOLITRAX 7.5TAB 10,,IPCA LAB. LTD.,,,,30022013,5,,124.38,,163.25,,,
FOLITREX 10 MG 10 TAB,,IPCA LAB. LTD.,,,,3004,5,,91.16,,119.65,,,
FOLITREX 15MG 10S,,IPCA LAB. LTD.,,,,3004,5,,357.22,,468.85,,,
GLYCINORM M 60OD,,IPCA LAB. LTD.,,,,3004,12,,69.79,,97.7,,,
GLYCINORM M-80 TAB 10S,,IPCA LAB. LTD.,,,,3004,12,,137.15,,192,,,
"GLYCINORM TOTAL 30 15,S",,IPCA LAB. LTD.,,,,3004,12,,135.22,,189.3,,,
GLYCINORM TOTAL 60 10S,,IPCA LAB. LTD.,,,,3004,12,,66.43,,93,,,
GLYCINORM-M 30 OD 10S,,IPCA LAB. LTD.,,,,3004,12,,75.46,,105.65,,,
GLYCINORM-OD 30 10S,,IPCA LAB. LTD.,,,,3004,12,,105.45,,147.6,,,
GLYCINORM-OD 60 10S,,IPCA LAB. LTD.,,,,3004,12,,74.58,,104.4,,,
GLYREE 1 10 TAB,,IPCA LAB. LTD.,,,,3004,12,,25.12,,35.17,,,
GLYREE M2 10,,IPCA LAB. LTD.,,,,29309040,12,,114.8,,160,,,
GLYREE-2 10S,,IPCA LAB. LTD.,,,,3004,12,,0,,57.9,,,
GLYREE-M 1 TAB 10S,,IPCA LAB. LTD.,,,,3004,12,,46.55,,65.17,,,
GOOD HEALTH JAR 1JAR,,IPCA LAB. LTD.,,,,3004,12,,36.21,,240,,,
HALOX S OINT 30GM,,IPCA LAB. LTD.,,,,3004,12,,235.71,,330,,,
HCQS-200 TAB 10S,,IPCA LAB. LTD.,,,,3004,12,,77.65,,108.7,,,
HCQS-300MG TAB 10S,,IPCA LAB. LTD.,,,,3004,12,,239.57,,335.4,,,
HCQS-400 MG 10S,,IPCA LAB. LTD.,,,,3004,12,,89.67,,125.55,,,
HISTAC -MPS-MINTT 170ML,,IPCA LAB. LTD.,,,,3004,12,,24.64,,137,,,
HYDENT K PASTE 100GM,,IPCA LAB. LTD.,,,,3004,18,,137.11,,202.23,,,
"IGURATI 25MG 10,S",,IPCA LAB. LTD.,,,,30049099,12,,204.21,,285.9,,,
"INOSERT 50MG 10,S",,IPCA LAB. LTD.,,,,3004,12,,86.14,,120,,,
K-II SOAP 75 GM,,IPCA LAB. LTD.,,,,3004,18,,122.03,,180,,,
KAXOLITE 200ML,,IPCA LAB. LTD.,,,,3004,12,,233.15,,326.39,,,
KERAGLO AD LOTION 50ML,,IPCA LAB. LTD.,,,,3004,12,,222.93,,312.1,,,
KERAGLO ANTI-DANDRUFF SAMPOO 60ML,,IPCA LAB. LTD.,,,,3004,12,,195.64,,273.9,,,
KIT KATH 24G,,IPCA LAB. LTD.,,,,3004,12,,10.15,,176.5,,,
LACTAGARD-1500MG INJ 1VAIL,,IPCA LAB. LTD.,,,,3004,12,,134.47,,176.5,,,
LARIAGO DS TAB 5S,,IPCA LAB. LTD.,,,,3004,5,,11.85,,15.55,,,
LARIAGO SUSPEN 60ML,,IPCA LAB. LTD.,,,,3004,5,,12.95,,17,,,
LARIAGO TAB 10S,,IPCA LAB. LTD.,,,,3004,5,,9.29,,12.18,,,
LEFNO 10MG 10,,IPCA LAB. LTD.,,,,3003,12,,107.42,,150.4,,,
LEFNO 20TAB 10'S,,IPCA LAB. LTD.,,,,3004,12,,190.78,,267.1,,,
LIVOLYSIN SYP 1 LTR,,IPCA LAB. LTD.,,,,30049099,12,,188.49,,262,,,
LIVOLYSIN SYP 100ML,,IPCA LAB. LTD.,,,,30049099,12,,35.86,,60,,,
LIVOLYSIN SYP 450ML,,IPCA LAB. LTD.,,,,30063004,0,,119.53,,175,,,
LOSANORM 25 MG. 10 TAB,,IPCA LAB. LTD.,,,,3004,12,,17.67,,24.72,,,
LOSANORM 50 MG. 10 TAB,,IPCA LAB. LTD.,,,,3004,12,,34.07,,47.7,,,
LOSANORM H 50 10 TAB,,IPCA LAB. LTD.,,,,3004,12,,57.14,,80,,,
LULICAN FORTE,,IPCA LAB. LTD.,,,,3004,12,,225,,315,,,
MAHAABA M OD75 MG 10S,,IPCA LAB. LTD.,,,,3004,18,,107.07,,149.9,,,
MAHAGABA M 75 MG 10S,,IPCA LAB. LTD.,,,,3004,12,,109.92,,153.89,,,
MALIRID DS TAB 7S,,IPCA LAB. LTD.,,,,3004,12,,22.94,,32.12,,,
MEDIGRIP PLASTER 10CM,,IPCA LAB. LTD.,,,,3004,12,,42,,185,,,
MONOTAX CV 200 TAB 1 S,,IPCA LAB. LTD.,,,,3004,18,,299.2,,299.2,,,
MOXISURGE L EYE DROPS 5ML,,IPCA LAB. LTD.,,,,30049099,12,,123.32,,172.65,,,
MUCOLITE LS SYRUP 60 ML,,IPCA LAB. LTD.,,,,3004,18,,90.36,,126.5,,,
MUNTIN L SYRUP 30 ML,,IPCA LAB. LTD.,,,,3004,18,,33.59,,47,,,
NEMOCID SYP 10ML,,IPCA LAB. LTD.,,,,3004,12,,23.57,,33,,,
NEW TOREX JUNIOR 60ML,,IPCA LAB. LTD.,,,,3004,12,,20.54,,75,,,
NIRODH DELUX 1 BOX,,IPCA LAB. LTD.,,,,3004,0,,3.04,,5,,,
NO-SCARS 1PH,,IPCA LAB. LTD.,,,,3004,12,,110.63,,263,,,
NS 3% 100ML,,IPCA LAB. LTD.,,,,3004,18,,38,,195.36,,,
OZAPIN MD 2.5MG 10'S,,IPCA LAB. LTD.,,,,3004,12,,30.86,,43.2,,,
PACIMOL 650 MG 10 TAB,,IPCA LAB. LTD.,,,,3004,12,,24.47,,34.27,,,
PACIMOL ACTIVE 15TAB,,IPCA LAB. LTD.,,,,29309040,12,,49.75,,69.65,,,
PACIMOL D/S SYP 60ML,,IPCA LAB. LTD.,,,,3004,12,,32.64,,45.7,,,
PACIMOL MF250 SUSP 60ML,,IPCA LAB. LTD.,,,,3004,12,,53.65,,75.1,,,
PACIMOL SYP. 60 ML,,IPCA LAB. LTD.,,,,3004,12,,28.8,,40.32,,,
PACIMOL TAB 10 TAB,,IPCA LAB. LTD.,,,,3004,12,,9.57,,13.39,,,
PANTOLUP DSR 10 CAP,,IPCA LAB. LTD.,,,,3004,12,,14.84,,125,,,
PARI CR 12.5MG TAB 10'S,,IPCA LAB. LTD.,,,,3004,12,,233.22,,359.05,,,
PARI CR 25 10 TAB,,IPCA LAB. LTD.,,,,3004,12,,339.28,,475,,,
PARI CR PLUS 10S,,IPCA LAB. LTD.,,,,3004,12,,224.44,,314.2,,,
"PERISET 4MG 10,S",,IPCA LAB. LTD.,,,,3004,12,,41.04,,57.46,,,
"PERISET MD 4MG 10,S",,IPCA LAB. LTD.,,,,30049099,12,,41.13,,57.57,,,
PROLET 25 10S,,IPCA LAB. LTD.,,,,3004,12,,93.01,,130.21,,,
QUEL SR 200MG 10,,IPCA LAB. LTD.,,,,3004,12,,138.18,,193.45,,,
"RAMCOR 2.5MG 10,S",,IPCA LAB. LTD.,,,,3004,12,,37.27,,52.19,,,
RAMCOR 5 10 CAP,,IPCA LAB. LTD.,,,,3004,12,,58.57,,81.98,,,
RAPILIF 8 TAB 15'S,,IPCA LAB. LTD.,,,,3004,12,,325.96,,485.6,,,
"RAPILIF M 50MG 10,S",,IPCA LAB. LTD.,,,,3004,12,,427.5,,598.5,,,
RAPILIP D8 10CAP,,IPCA LAB. LTD.,,,,29309040,12,,325.96,,456.35,,,
"RECITA 10MG 15,S",,IPCA LAB. LTD.,,,,30042099,12,,108,,151.2,,,
RECITA FORTE TAB 15TAB,,IPCA LAB. LTD.,,,,3004,12,,204.6,,300.75,,,
RESPISTRONG SACHET 5GM,,IPCA LAB. LTD.,,,,3004,12,,60.43,,84.6,,,
REVELOL AM 25/2.5 1*7S,,IPCA LAB. LTD.,,,,3004,12,,152.36,,213.3,,,
REVELOL AM 50/5 TAB 15S,,IPCA LAB. LTD.,,,,30049099,12,,167.53,,234.55,,,
REVELOL XL 12.5 10S,,IPCA LAB. LTD.,,,,3004,12,,27.5,,38.5,,,
REVELOL XL 25 10 TAB,,IPCA LAB. LTD.,,,,3004,12,,51.84,,72.58,,,
REVELOL XL 50 10 TAB,,IPCA LAB. LTD.,,,,3004,12,,70.07,,98.11,,,
RINOSOL VIN SY 2.5/4 60ML,,IPCA LAB. LTD.,,,,2202,12,,86.04,,120.45,,,
RINOSOL VIN TAB 10/5 10TAB,,IPCA LAB. LTD.,,,,3004,12,,107.28,,150.2,,,
RL 500ML BIOS 500ML,,IPCA LAB. LTD.,,,,3004,12,,17.5,,64.37,,,
RXPLUS PLUS SYP 200ML,,IPCA LAB. LTD.,,,,2936,18,,126.1,,186,,,
RXPLUS TAB 1*15S,,IPCA LAB. LTD.,,,,3004,12,,100.09,,140,,,
RXTOR 20 10S,,IPCA LAB. LTD.,,,,3004,12,,119.93,,167.9,,,
SAAZ TAB 10 TAB,,IPCA LAB. LTD.,,,,3004,12,,38.4,,53.76,,,
SAAZ-DS TAB 10S,,IPCA LAB. LTD.,,,,3004,12,,103.65,,145.1,,,
SKIN-SHINE-CR 15GM,,IPCA LAB. LTD.,,,,3004,12,,30.63,,149.9,,,
SOLVIN COLD AF DROPS 15ML,,IPCA LAB. LTD.,,,,3004,12,,60.73,,85,,,
SOLVIN COLD AF SYP 60ML,,IPCA LAB. LTD.,,,,3004,12,,60.29,,84.4,,,
SOLVIN COLD TAB 10S,,IPCA LAB. LTD.,,,,3004,12,,53.28,,74.6,,,
SOLVIN LS 100ML 100ML,,IPCA LAB. LTD.,,,,3004,12,,87.32,,122.25,,,
SOLVIN LS JR SYP 100ML,,IPCA LAB. LTD.,,,,29309040,12,,81.67,,114.35,,,
SOLVIN LS SYRUP 60ML 60ML,,IPCA LAB. LTD.,,,,3004,12,,72.89,,102.05,,,
SOLVIN NASAL SPRAY 20ML,,IPCA LAB. LTD.,,,,3004,12,,50.25,,70.35,,,
SOLVINCOLD AF SYP 60ML,,IPCA LAB. LTD.,,,,3004,12,,60.3,,84.4,,,
SOLVINCOLD DROPS 15ML,,IPCA LAB. LTD.,,,,3003,12,,61.35,,85.85,,,
SOLVINCOLD SYP 60ML,,IPCA LAB. LTD.,,,,3004,12,,30.78,,40,,,
TAIYU SILK MOIST CR 50GM,,IPCA LAB. LTD.,,,,3004,18,,237.29,,350,,,
TAMUKEM 0.4 TAB 15.S,,IPCA LAB. LTD.,,,,3004,12,,187.14,,262,,,
TENOLOL AM 25 TAB 14S,,IPCA LAB. LTD.,,,,3004,12,,58.25,,81.25,,,
TENOLOL 50 TAB 14S,,IPCA LAB. LTD.,,,,3004,12,,18.27,,24.55,,,
TENORIC 25 TAB 10S,,IPCA LAB. LTD.,,,,3004,12,,28.06,,39.3,,,
TENORIC 50 TAB 10S,,IPCA LAB. LTD.,,,,3004,12,,65.33,,91.45,,,
TFCT-NIB TAB 10TAB,,IPCA LAB. LTD.,,,,3004,12,,345.5,,483.7,,,
TORDEX 100ML 100ML,,IPCA LAB. LTD.,,,,3004,12,,21.06,,110,,,
"V-FLORA CAP 10,S",,IPCA LAB. LTD.,,,,2936,18,,358,,500,,,
VINICOR AM 50/5 7S,,IPCA LAB. LTD.,,,,3004,12,,122.78,,171.9,,,
"VINICOR XL 100MG 10,",,IPCA LAB. LTD.,,,,3004,12,,119.93,,167.89,,,
VINICOR XL 25MG 10S,,IPCA LAB. LTD.,,,,3004,12,,33.6,,47.04,,,
VINICOR XL 50 TAB 10S,,IPCA LAB. LTD.,,,,3004,12,,46.72,,65.41,,,
XTOR 40MG 10S,,IPCA LAB. LTD.,,,,3004,12,,151.19,,188.95,,,
XTOR-10MG 10S,,IPCA LAB. LTD.,,,,3004,12,,39.82,,55.75,,,
ZERODOL 100 TAB 10S,,IPCA LAB. LTD.,,,,3004,12,,44.78,,62.7,,,
ZERODOL CR TAB 10S,,IPCA LAB. LTD.,,,,3004,12,,79.07,,110.7,,,
ZERODOL GEL 30G,,IPCA LAB. LTD.,,,,33049029,12,,107.86,,151,,,
ZERODOL GEL 30GM,,IPCA LAB. LTD.,,,,3004,12,,107.86,,151,,,
ZERODOL MR TAB 10S,,IPCA LAB. LTD.,,,,3004,12,,93.5,,130.9,,,
ZERODOL P TAB 10S,,IPCA LAB. LTD.,,,,3004,12,,55,,77,,,
ZERODOL S TAB 10S,,IPCA LAB. LTD.,,,,3004,12,,84.5,,118.3,,,
ZERODOL TC TAB 10S,,IPCA LAB. LTD.,,,,30049099,12,,121.82,,170.55,,,
ZERODOL TH 4 10S,,IPCA LAB. LTD.,,,,3004,12,,191.44,,268,,,
"ZERODOL TH4 MAX TAB 10,S",,IPCA LAB. LTD.,,,,3004,12,,149.26,,208.95,,,
ZERODOL- SPAS TAB 10S,,IPCA LAB. LTD.,,,,3004,12,,124.97,,174.95,,,
ZERODOL-PT TAB 10S,,IPCA LAB. LTD.,,,,3004,12,,116.16,,178.8,,,
ZERODOL-SP 10S,,IPCA LAB. LTD.,,,,3004,12,,99.28,,139,,,
FOL 123 CAP 15 S,,J B,,,,30049099,12,,154.28,,216,,,
GLIZID XR 60MG 10S,,J B,,,,30049099,12,,77.79,,108.9,,,
LAXOLITE 200ML,,J B,,,,3001,12,,281.84,,394.56,,,
METROGYL-M OINT 5GM,,J B,,,,29309040,12,,131.52,,184.12,,,
MOXFLOX E/D DROP 10ML,,J B,,,,30049099,12,,12.36,,155,,,
"NICARDIA XL 60 TAB 10,S",,J B,,,,30049099,12,,257.55,,360.55,,,
"PANUM DSR 10,S",,J B,,,,30049099,12,,16.66,,66.28,,,
RANTAC JR INFANT SYP 30ML,,J B,,,,3001,12,,38.09,,53.32,,,
STATOR + 10 S,,J B,,,,30049099,12,,213.4,,298.76,,,
STIX DM 100/10/500 10S,,J B,,,,30049099,12,,166.57,,233.2,,,
SYSRON-N 10S TAB,,J B,,,,30049099,12,,40.36,,56.5,,,
THYRONORM 150 100 S,,J B,,,,30049099,12,,163.2,,228.48,,,
TRIPLENT 10 0,,J B,,,,30049099,12,,20,,26.66,,,
ULTRABRITE 15GM 15GM,,J B,,,,30049099,12,,25.44,,145,,,
Z&D DS SYP 15ML,,J B,,,,30049099,12,,83.84,,117.37,,,
ZROSCAB CREAM 60MG 60 MG,,J B,,,,30049099,12,,88.8,,124.32,,,
EMOFORM CREAM(S) 50GM,,J.L.MORISON,,,,3306,18,,43.49,,58,,,
EMOFORM(R)150GM 1*150GM,,J.L.MORISON,,,,3306102,18,,97.49,,130,,,
EMOFORM-R (M) 100GM,,J.L.MORISON,,,,3306,18,,80.25,,107,,,
ALDAY AG 100ML,,JACKSONPAL,,,,3004,12,,82.46,,115.45,,,
COSCOPIN 50ML,,JACKSONPAL,,,,3004,12,,50.04,,70.06,,,
HYNASAL DROPS 20ML,,JACKSONPAL,,,,3004,12,,43.57,,61,,,
JP TONE SYP 200ML,,JACKSONPAL,,,,3004,12,,101.43,,142,,,
LYCORED TAB 10S,,JACKSONPAL,,,,2106,18,,122.71,,181,,,
MACBERY PD 30ML,,JACKSONPAL,,,,3004,12,,69.29,,97,,,
MAINTANE 500 INJ 1AMP,,JACKSONPAL,,,,3004,12,,207.14,,290,,,
MEDISALIC CREME 20G,,JACKSONPAL,,,,3004,12,,48.28,,159,,,
MERBROMINSO LUTION,,JACKSONPAL,,,,3004,12,,20.71,,29,,,
METHYCOBAL 500MCG TAB 15S,,JACKSONPAL,,,,3004,12,,115.28,,161.4,,,
MUPIVATE 5G,,JACKSONPAL,,,,3004,12,,23.65,,113.62,,,
NASOCLEAR 20ML,,JACKSONPAL,,,,3004,12,,41.78,,58.5,,,
XL 80 LS JUNIOR 60ML,,JACKSONPAL,,,,3004,12,,52.14,,73,,,
"CYSTELIA 35 MG 21,S",,JAGSONPAL PHARMACEUTICAL LTD.,,,,29309040,12,,291.09,,363.86,,,
INDOCAP CAP 25MG 10 CAP,,JAGSONPAL PHARMACEUTICAL LTD.,,,,3004,12,,33.57,,47,,,
INDOCAP SR CAP 10S,,JAGSONPAL PHARMACEUTICAL LTD.,,,,3004,12,,78.21,,109.5,,,
J.P.TONE SYP 200ML,,JAGSONPAL PHARMACEUTICAL LTD.,,,,3004,12,,108.19,,142,,,
LYCORED SYP 200ML,,JAGSONPAL PHARMACEUTICAL LTD.,,,,3004,18,,157.29,,232,,,
"CMC DROPS 15,S",,JAWA,,,,3003,12,,104.26,,140.11,,,
BENADRYL COUGH FORMULA 450ML,,JOHNSONS & JOHNSONS,,,,3004,12,,127.66,,173,,,
INVOKANA 100MG 10S,,JOHNSONS & JOHNSONS,,,,3004,12,,408.75,,545,,,
RETINO AC GEL 15GM,,JOHNSONS & JOHNSONS,,,,3004,12,,187.14,,262,,,
STUGERON PLUS 10S,,JOHNSONS & JOHNSONS,,,,3004,12,,131.44,,184,,,
BOTROCLOT LOTION 10ML,,JUGGAT PHARMA,,,,3004,12,,128.57,,180,,,
BOTROPASE INJ. 1ML,,JUGGAT PHARMA,,,,3004,12,,125.38,,175.5,,,
MULMIN DROP 15ML,,JUGGAT PHARMA,,,,2106,18,,31.7,,46.75,,,
MULMIN PLUS CAP 10S,,JUGGAT PHARMA,,,,2106,18,,61.49,,90.7,,,
MULMIN SYP 200ML,,JUGGAT PHARMA,,,,2106,18,,101.71,,150,,,
MULMIN SYP. 100ML,,JUGGAT PHARMA,,,,30040,18,,54.24,,80,,,
ORSL PLUS ORANGE 200ML,,JUGGAT PHARMA,,,,30022013,5,,12.5,,31.5,,,
TIDILAN 10 TAB 30T,,JUGGAT PHARMA,,,,3004,12,,49.71,,119.54,,,
TIDILAN 20 10 TAB,,JUGGAT PHARMA,,,,3004,12,,72.5,,101.5,,,
TIDILAN 20 TAB 30S,,JUGGAT PHARMA,,,,3004,12,,126.18,,176.66,,,
TIDILAN RETARD 40 10S,,JUGGAT PHARMA,,,,3004,12,,54.15,,75.8,,,
CARMINOZYME SYP 250 ML,,JUPITER PHARMACEUTICALS,,,,3004,12,,117.86,,165,,,
CYPROCIN SYRUP 200ML 200ML,,JUPITER PHARMACEUTICALS,,,,30049099,12,,88.14,,123.4,,,
CYPROSIN DROPS 15ML,,JUPITER PHARMACEUTICALS,,,,3004,12,,40.06,,56.1,,,
CYPROSIN SY 100 ML,,JUPITER PHARMACEUTICALS,,,,3004,12,,63.09,,88.3,,,
GLYCOSEPTOL DROP 15 ML,,JUPITER PHARMACEUTICALS,,,,3004,12,,35,,49,,,
"JUBEN TABLET 15,S",,JUPITER PHARMACEUTICALS,,,,3004,18,,183.05,,270,,,
JVINE SYP 310ML,,JUPITER PHARMACEUTICALS,,,,3004,12,,114.27,,160,,,
LAXOHERB POW 100GM,,JUPITER PHARMACEUTICALS,,,,29309040,12,,135.72,,190,,,
LIVOSIN SYP. 250 ML,,JUPITER PHARMACEUTICALS,,,,3004,12,,105,,125,,,
LUCOMYN CAP,,JUPITER PHARMACEUTICALS,,,,3004,12,,96.43,,135,,,
QUPORE 2 10,,JUPITER PHARMACEUTICALS,,,,30049099,12,,26.66,,175,,,
"AMITRYN 10MG 30,S",,K.C.LAB,,,,3001,12,,59.62,,79.5,,,
"AMITRYN 25MG 30,S",,K.C.LAB,,,,3001,12,,20.77,,27.7,,,
AMITRYN-C TAB 30'S,,K.C.LAB,,,,30049069,12,,141.43,,198,,,
BERTOLI OLIV 500M,,K.C.LAB,,,,3004,5,,549.45,,675,,,
DOTHIPOP 25 10S,,K.C.LAB,,,,3004,12,,37.37,,52.3,,,
DOTHIPOP-50MG TAB 10S,,K.C.LAB,,,,3004,12,,60.35,,84.5,,,
MIRSOL-15 TAB 10'S,,K.C.LAB,,,,30049069,12,,103.57,,145,,,
OZOVAS 10MG TAB 10'S,,K.C.LAB,,,,30049069,12,,56.81,,79.53,,,
SPIKALON DV ER 500MG 10S,,K.C.LAB,,,,30049099,12,,144.57,,160.4,,,
COR 9 500MG INJECTION 2ML,,KARNATAK ANTIBIOTICS.,,,,29309040,12,,294.71,,412.6,,,
CYFOLAC CAP 10S,,KARNATAK ANTIBIOTICS.,,,,3004,12,,17.88,,25,,,
"FUMER N BOLUS 4,S",,KARNATAK ANTIBIOTICS.,,,,3004,12,,79.15,,125,,,
